"","Time","FStat","AdjPvalue","r2","ROI","Condition","Emotion"
"T_27014",340.8513,-1.12398803236039,0.449219038236012,0.00072888467730392,"Verbal","Ekman","Happy"
"T_27114",342.859,-1.25844906345456,0.38248841921822,0.000913537691170863,"Verbal","Ekman","Happy"
"T_27214",344.8667,-1.34952514558741,0.338701592993459,0.0010504071005365,"Verbal","Ekman","Happy"
"T_27314",346.8744,-1.59091097057728,0.245660170472778,0.00145918275293766,"Verbal","Ekman","Happy"
"T_27414",348.8821,-1.82384343417025,0.167258102535569,0.00191687561661369,"Verbal","Ekman","Happy"
"T_27514",350.8898,-1.99337058208616,0.136264984079036,0.00228893253115858,"Verbal","Ekman","Happy"
"T_27614",352.8975,-2.13966641827253,0.107569891918463,0.00263631805022901,"Verbal","Ekman","Happy"
"T_27714",354.9052,-2.1494679181251,0.106137561660196,0.00266046214263926,"Verbal","Ekman","Happy"
"T_27814",356.9129,-2.11207775043664,0.111506459394707,0.0025689449700429,"Verbal","Ekman","Happy"
"T_27914",358.9206,-1.92680168459787,0.149486470968304,0.00213892830368667,"Verbal","Ekman","Happy"
"T_28014",360.9283,-1.5512254635843,0.258369768724319,0.00138739143086797,"Verbal","Ekman","Happy"
"T_28114",362.936,-1.49072960917821,0.280825964004851,0.00128142441716594,"Verbal","Ekman","Happy"
"T_28214",364.9437,-1.53044946203652,0.263559207348591,0.00135052670332747,"Verbal","Ekman","Happy"
"T_28314",366.9514,-1.56179596386377,0.256648515733277,0.00140633734720319,"Verbal","Ekman","Happy"
"T_28414",368.9591,-1.93119861250363,0.14944510791949,0.00214868043701455,"Verbal","Ekman","Happy"
"T_28514",370.9668,-2.0816561453126,0.117642167987508,0.00249565698389587,"Verbal","Ekman","Happy"
"T_28614",372.9745,-2.21790345064242,0.0981173313894103,0.0028320810845498,"Verbal","Ekman","Happy"
"T_28714",374.9822,-2.25436211605513,0.0937649436032291,0.00292568118010172,"Verbal","Ekman","Happy"
"T_28814",376.9899,-1.92086893163286,0.149486470968304,0.00212580472932211,"Verbal","Ekman","Happy"
"T_28914",378.9976,-1.76634988501602,0.180864346367503,0.00179814187539296,"Verbal","Ekman","Happy"
"T_29014",381.0053,-1.81576745798785,0.168897153457539,0.00189996953818916,"Verbal","Ekman","Happy"
"T_29114",383.013,-1.54602919023689,0.259199588771798,0.00137812485820177,"Verbal","Ekman","Happy"
"T_29214",385.0207,-1.42428097835623,0.310120883513288,0.00116986324967583,"Verbal","Ekman","Happy"
"T_29314",387.0284,-1.48270116578978,0.283258913934029,0.00126767660698557,"Verbal","Ekman","Happy"
"T_29414",389.0361,-1.6557520425776,0.220029191000863,0.00158035926567091,"Verbal","Ekman","Happy"
"T_29514",391.0438,-1.88510811661964,0.154606352045683,0.00204754986799138,"Verbal","Ekman","Happy"
"T_29614",393.0515,-1.9035446531535,0.152191803455832,0.00208771215854897,"Verbal","Ekman","Happy"
"T_29714",395.0592,-2.17818884456966,0.103147711260804,0.00273183915334752,"Verbal","Ekman","Happy"
"T_29814",397.0669,-2.24146568176231,0.0957185045364062,0.00289239982604206,"Verbal","Ekman","Happy"
"T_29914",399.0746,-2.23431270592418,0.0962810849714905,0.00287402177290352,"Verbal","Ekman","Happy"
"T_30014",401.0823,-2.49382432421075,0.0563496369015582,0.00357789161689126,"Verbal","Ekman","Happy"
"T_30114",403.09,-2.60639059414439,0.0478542418922955,0.00390688878253298,"Verbal","Ekman","Happy"
"T_30214",405.0977,-2.66901151871606,0.0428006083783607,0.00409609897475371,"Verbal","Ekman","Happy"
"T_30314",407.1054,-2.5969179363811,0.0478542418922955,0.00387865196666892,"Verbal","Ekman","Happy"
"T_30414",409.1131,-2.77498406471156,0.0373222951366832,0.00442635752394049,"Verbal","Ekman","Happy"
"T_30514",411.1208,-2.71478413670875,0.040320285721814,0.00423719661989108,"Verbal","Ekman","Happy"
"T_30614",413.1285,-2.51300899406328,0.0558507637639139,0.00363295111993478,"Verbal","Ekman","Happy"
"T_30714",415.1362,-2.46447723673058,0.0602776335506417,0.0034944710525795,"Verbal","Ekman","Happy"
"T_30814",417.1439,-2.49504410314515,0.0563496369015582,0.00358137997032992,"Verbal","Ekman","Happy"
"T_30914",419.1516,-2.52297811729191,0.0551462784013625,0.00366172641971452,"Verbal","Ekman","Happy"
"T_31014",421.1593,-2.76059542162702,0.0381513385724042,0.00438077464952247,"Verbal","Ekman","Happy"
"T_31114",423.167,-2.82396858365846,0.0335831468288247,0.00458328394645902,"Verbal","Ekman","Happy"
"T_31214",425.1747,-3.05586203086201,0.0204941648780042,0.00536271027320478,"Verbal","Ekman","Happy"
"T_31314",427.1824,-3.27627937616924,0.015374411294863,0.00615929138374771,"Verbal","Ekman","Happy"
"T_31414",429.1901,-3.4513506528132,0.0131479153210962,0.00683051813915592,"Verbal","Ekman","Happy"
"T_31514",431.1978,-3.70668524414643,0.00724386174987004,0.00787031248201087,"Verbal","Ekman","Happy"
"T_31614",433.2055,-3.92267669733498,0.0046544446771372,0.0088059422530502,"Verbal","Ekman","Happy"
"T_31714",435.2132,-4.00598605480479,0.0046544446771372,0.00918048301105945,"Verbal","Ekman","Happy"
"T_31814",437.2209,-4.06642167923244,0.0046544446771372,0.00945693271627646,"Verbal","Ekman","Happy"
"T_31914",439.2286,-4.03679997292812,0.0046544446771372,0.00932093668016365,"Verbal","Ekman","Happy"
"T_32014",441.2363,-4.04149920763154,0.0046544446771372,0.0093424474385253,"Verbal","Ekman","Happy"
"T_32114",443.244,-3.91794102312099,0.0046544446771372,0.00878487970941144,"Verbal","Ekman","Happy"
"T_32214",445.2517,-3.6178938109099,0.00919645857813664,0.00750056556412271,"Verbal","Ekman","Happy"
"T_32314",447.2594,-3.29391173660648,0.0153670646650985,0.00622535240219457,"Verbal","Ekman","Happy"
"T_32414",449.2671,-3.00093094759097,0.0230034149576332,0.00517263506893351,"Verbal","Ekman","Happy"
"T_32514",451.2748,-2.87915359833858,0.0303739411147498,0.00476330249744883,"Verbal","Ekman","Happy"
"T_32614",453.2825,-2.88548586265374,0.0303739411147498,0.00478417751986882,"Verbal","Ekman","Happy"
"T_32714",455.2902,-2.7308552424536,0.0392931165791516,0.00428729650112325,"Verbal","Ekman","Happy"
"T_32814",457.2979,-2.54308921613181,0.0529093487672688,0.00372011757191748,"Verbal","Ekman","Happy"
"T_32914",459.3056,-2.56583007088375,0.0512015727933613,0.00378669417569977,"Verbal","Ekman","Happy"
"T_33014",461.3133,-2.44474465418482,0.0627565072743439,0.00343892766879339,"Verbal","Ekman","Happy"
"T_33114",463.321,-2.74966644374328,0.038602254870032,0.00434630749106379,"Verbal","Ekman","Happy"
"T_33214",465.3287,-2.83193132396718,0.0335831468288247,0.00460904804775264,"Verbal","Ekman","Happy"
"T_33314",467.3364,-2.89010204715573,0.0303739411147498,0.00479942364080677,"Verbal","Ekman","Happy"
"T_33414",469.3441,-3.05106229073438,0.0204941648780042,0.00534596743195481,"Verbal","Ekman","Happy"
"T_33514",471.3518,-3.10713627651444,0.019705029405482,0.0055431757403791,"Verbal","Ekman","Happy"
"T_33614",473.3595,-3.21827615862079,0.0171895344312264,0.00594441876222951,"Verbal","Ekman","Happy"
"T_33714",475.3672,-3.17543520340992,0.0182173506146381,0.00578812058956579,"Verbal","Ekman","Happy"
"T_33814",477.3749,-3.11793282318977,0.019705029405482,0.0055815496688274,"Verbal","Ekman","Happy"
"T_33914",479.3826,-3.10036480079403,0.019705029405482,0.00551917445018857,"Verbal","Ekman","Happy"
"T_34014",481.3903,-2.82990032614665,0.0335831468288247,0.0046024698220688,"Verbal","Ekman","Happy"
"T_34114",483.398,-2.69301926060977,0.0413822401977556,0.00416981050886489,"Verbal","Ekman","Happy"
"T_34214",485.4057,-2.49625459980198,0.0563496369015582,0.00358484344030541,"Verbal","Ekman","Happy"
"T_34314",487.4134,-2.37202055582663,0.0724020909079306,0.00323802703118981,"Verbal","Ekman","Happy"
"T_34414",489.4211,-2.59499658564982,0.0478542418922955,0.00387293700551139,"Verbal","Ekman","Happy"
"T_34514",491.4288,-2.64941179996825,0.0437338140097182,0.00403640290320562,"Verbal","Ekman","Happy"
"T_34614",493.4365,-2.88417892780104,0.0303739411147498,0.00477986537780939,"Verbal","Ekman","Happy"
"T_34714",495.4442,-3.06376898686332,0.0204941648780042,0.00539034811193295,"Verbal","Ekman","Happy"
"T_34814",497.4519,-3.12883287292702,0.019705029405482,0.00562042348512493,"Verbal","Ekman","Happy"
"T_34914",499.4596,-3.16577941698338,0.0182173506146381,0.00575317556289012,"Verbal","Ekman","Happy"
"T_35014",501.4673,-3.07402050201019,0.0204941648780042,0.00542628511079091,"Verbal","Ekman","Happy"
"T_35114",503.475,-2.65381585518034,0.0437338140097182,0.00404977890244596,"Verbal","Ekman","Happy"
"T_35214",505.4827,-2.21733438100356,0.0981173313894103,0.00283063207359824,"Verbal","Ekman","Happy"
"T_35314",507.4904,-1.91824891939937,0.149486470968304,0.00212002189198479,"Verbal","Ekman","Happy"
"T_35414",509.4981,-1.94777093099871,0.145165686962066,0.00218563493791202,"Verbal","Ekman","Happy"
"T_35514",511.5058,-1.9910807478552,0.136264984079036,0.00228368884676944,"Verbal","Ekman","Happy"
"T_35614",513.5135,-1.83673132940094,0.163874369030627,0.00194400906608294,"Verbal","Ekman","Happy"
"T_35714",515.5212,-1.89888124128315,0.152470054717396,0.00207751672207956,"Verbal","Ekman","Happy"
"T_35814",517.5289,-1.8564258889783,0.159526898627763,0.00198583905900629,"Verbal","Ekman","Happy"
"T_35914",519.5366,-1.77365218286143,0.179415701021307,0.00181301305602299,"Verbal","Ekman","Happy"
"T_36014",521.5443,-1.95058936017349,0.145165686962066,0.00219195087750557,"Verbal","Ekman","Happy"
"T_36114",523.552,-2.00791558504425,0.133534631116363,0.00232237979215011,"Verbal","Ekman","Happy"
"T_36214",525.5597,-2.18099651960513,0.103147711260804,0.00273886704628168,"Verbal","Ekman","Happy"
"T_36314",527.5674,-2.1141993486412,0.111506459394707,0.00257409532011388,"Verbal","Ekman","Happy"
"T_36414",529.5751,-2.20770347837802,0.099350310429174,0.00280616485462182,"Verbal","Ekman","Happy"
"T_36514",531.5828,-2.10571275136821,0.11207633149557,0.0025535241330189,"Verbal","Ekman","Happy"
"T_36614",533.5905,-2.15759153169672,0.105875078896324,0.00268055582615678,"Verbal","Ekman","Happy"
"T_36714",535.5982,-2.01917453577614,0.1320395800695,0.00234843595726797,"Verbal","Ekman","Happy"
"T_36814",537.6059,-2.12600856392352,0.110073256585703,0.00260285665690607,"Verbal","Ekman","Happy"
"T_36914",539.6136,-2.01934133009308,0.1320395800695,0.00234882304798978,"Verbal","Ekman","Happy"
"T_37014",541.6213,-1.85068340536625,0.160165047076105,0.00197359667489627,"Verbal","Ekman","Happy"
"T_37114",543.629,-1.79290928085046,0.173399384159996,0.00185252235125655,"Verbal","Ekman","Happy"
"T_37214",545.6367,-2.01683323324544,0.1320395800695,0.00234300568281665,"Verbal","Ekman","Happy"
"T_37314",547.6444,-1.98374317353477,0.137308482415097,0.00226692614719615,"Verbal","Ekman","Happy"
"T_37414",549.6521,-2.07283529486922,0.118957686082004,0.00247460373154484,"Verbal","Ekman","Happy"
"T_37514",551.6598,-2.42829522337594,0.0647414044057687,0.00339296229237251,"Verbal","Ekman","Happy"
"T_37614",553.6675,-2.80433417786777,0.0348772028253491,0.00452005953886125,"Verbal","Ekman","Happy"
"T_37714",555.6752,-2.7036100000602,0.0408778629248499,0.0042025338232623,"Verbal","Ekman","Happy"
"T_37814",557.6829,-2.67771026392107,0.0424964063556841,0.00412273194238977,"Verbal","Ekman","Happy"
"T_37914",559.6906,-2.61060246520907,0.0478542418922955,0.00391947635037493,"Verbal","Ekman","Happy"
"T_38014",561.6983,-2.55186039733136,0.0524330841660889,0.00374572710418664,"Verbal","Ekman","Happy"
"T_38114",563.706,-2.39913655250882,0.0681946527738648,0.00331223524700319,"Verbal","Ekman","Happy"
"T_38214",565.7137,-2.3300892004875,0.079928763608932,0.00312491313069418,"Verbal","Ekman","Happy"
"T_38314",567.7214,-2.17435506264548,0.103147711260804,0.00272225727265629,"Verbal","Ekman","Happy"
"T_38414",569.7291,-2.27561976450871,0.0898717268159723,0.00298095185707348,"Verbal","Ekman","Happy"
"T_38514",571.7368,-2.28579270760539,0.0886630894800789,0.00300758321943684,"Verbal","Ekman","Happy"
"T_38614",573.7445,-2.42062205572692,0.0652009230533965,0.00337162551764703,"Verbal","Ekman","Happy"
"T_38714",575.7522,-2.73005270868905,0.0392931165791516,0.00428478779683639,"Verbal","Ekman","Happy"
"T_38814",577.7599,-2.9985588859963,0.0230034149576332,0.00516450318086659,"Verbal","Ekman","Happy"
"T_38914",579.7676,-3.35948746349275,0.0141261043478638,0.00647406966343889,"Verbal","Ekman","Happy"
"T_39014",581.7753,-3.56035781213568,0.0104077216501983,0.0072656164680075,"Verbal","Ekman","Happy"
"T_39114",583.783,-3.43275965239605,0.0131479153210962,0.0067576258987565,"Verbal","Ekman","Happy"
"T_39214",585.7907,-3.41172927648163,0.0132513403214763,0.00667563106254054,"Verbal","Ekman","Happy"
"T_39314",587.7984,-3.3172167480316,0.0153670646650985,0.00631319687997201,"Verbal","Ekman","Happy"
"T_39414",589.8061,-3.29025454509121,0.0153670646650985,0.00621162202611469,"Verbal","Ekman","Happy"
"T_39514",591.8138,-3.17046444551043,0.0182173506146381,0.00577011805374728,"Verbal","Ekman","Happy"
"T_39614",593.8215,-3.25499044261477,0.0158139405074138,0.00607999162616779,"Verbal","Ekman","Happy"
"T_39714",595.8292,-3.36654152774798,0.0141261043478638,0.00650110905105739,"Verbal","Ekman","Happy"
"T_39814",597.8369,-3.50148668706926,0.0118995344067549,0.0070290014933112,"Verbal","Ekman","Happy"
"T_39914",599.8446,-3.71751089794034,0.00724386174987004,0.00791598685352701,"Verbal","Ekman","Happy"
"T_40014",601.8523,-3.82764225712029,0.00576094226708675,0.0083879644797632,"Verbal","Ekman","Happy"
"T_10015",-0.457700000000017,-0.17230577281512,0.964969258526416,1.713143146298e-05,"Verbal","Ekman","Sad"
"T_10115",1.54999999999998,-1.05851871198385,0.657847483502145,0.00064612689156307,"Verbal","Ekman","Sad"
"T_10215",3.55769999999998,-1.55450477116626,0.517060595188282,0.00139245253479447,"Verbal","Ekman","Sad"
"T_10315",5.56539999999998,-1.71432096276035,0.434687123768584,0.00169297224085274,"Verbal","Ekman","Sad"
"T_10415",7.57309999999998,-2.13812140798955,0.223331054592035,0.00263100712065145,"Verbal","Ekman","Sad"
"T_10515",9.58079999999998,-2.21066664710928,0.206147041650221,0.00281206251753141,"Verbal","Ekman","Sad"
"T_10615",11.5885,-1.42790996202171,0.531067627040168,0.0011751476166193,"Verbal","Ekman","Sad"
"T_10715",13.5962,-0.351849090911546,0.90149843827756,7.14304326867587e-05,"Verbal","Ekman","Sad"
"T_10815",15.6039,0.682288421811782,0.792468793982034,0.000268547303561184,"Verbal","Ekman","Sad"
"T_10915",17.6116,1.01085705942529,0.657847483502145,0.000589284388313849,"Verbal","Ekman","Sad"
"T_11015",19.6193,1.05005565871489,0.657847483502145,0.000635842928591535,"Verbal","Ekman","Sad"
"T_11115",21.627,1.00129565491959,0.657847483502145,0.000578195783913382,"Verbal","Ekman","Sad"
"T_11215",23.6347,1.01003069175653,0.657847483502145,0.000588321878054021,"Verbal","Ekman","Sad"
"T_11315",25.6424,0.921294245193241,0.683226425033508,0.000489536973758087,"Verbal","Ekman","Sad"
"T_11415",27.6501,1.20207138485913,0.62233810790047,0.000833105480204321,"Verbal","Ekman","Sad"
"T_11515",29.6578,1.45114558796929,0.521693175852882,0.00121365710894439,"Verbal","Ekman","Sad"
"T_11615",31.6655,1.74449442474452,0.414513676881099,0.00175298672947,"Verbal","Ekman","Sad"
"T_11715",33.6732,2.06861658392952,0.24444351253845,0.0024631473363308,"Verbal","Ekman","Sad"
"T_11815",35.6809,1.67057058907697,0.45382723376348,0.001607800941964,"Verbal","Ekman","Sad"
"T_11915",37.6886,1.04118541308936,0.657847483502145,0.000625152543074381,"Verbal","Ekman","Sad"
"T_12015",39.6963,0.148942375941321,0.964969258526416,1.28006620793153e-05,"Verbal","Ekman","Sad"
"T_12115",41.704,-0.516152783621213,0.836467336975469,0.000153706143461219,"Verbal","Ekman","Sad"
"T_12215",43.7117,-1.24891071853528,0.606753583657542,0.000899235646226071,"Verbal","Ekman","Sad"
"T_12315",45.7194,-1.23852332985293,0.606753583657542,0.000884352853052883,"Verbal","Ekman","Sad"
"T_12415",47.7271,-1.08052691158842,0.657847483502145,0.000673255830713759,"Verbal","Ekman","Sad"
"T_12515",49.7348,-0.580498821030952,0.822838916190658,0.000194410484126273,"Verbal","Ekman","Sad"
"T_12615",51.7425,-0.342233443070961,0.90149843827756,6.75798120925997e-05,"Verbal","Ekman","Sad"
"T_12715",53.7502,0.216830637944066,0.962695454534717,2.71288228939071e-05,"Verbal","Ekman","Sad"
"T_12815",55.7579,0.858887322746395,0.705318834207971,0.000425489645014543,"Verbal","Ekman","Sad"
"T_12915",57.7656,1.38184491968125,0.55918248113975,0.00110063112060399,"Verbal","Ekman","Sad"
"T_13015",59.7733,1.57359788053029,0.505161535134571,0.0014268189185932,"Verbal","Ekman","Sad"
"T_13115",61.781,1.30813714052009,0.580718014434869,0.000986459738046341,"Verbal","Ekman","Sad"
"T_13215",63.7887,0.951337856319421,0.67943876428118,0.000521968443511933,"Verbal","Ekman","Sad"
"T_13315",65.7964,0.987030816323455,0.661857502611873,0.000561847930385051,"Verbal","Ekman","Sad"
"T_13415",67.8041,1.01870467741533,0.657847483502145,0.000598464026674295,"Verbal","Ekman","Sad"
"T_13515",69.8118,0.97917445251483,0.661857502611873,0.000552944290299395,"Verbal","Ekman","Sad"
"T_13615",71.8195,1.06967753492336,0.657847483502145,0.000659812501234147,"Verbal","Ekman","Sad"
"T_13715",73.8272,1.14630913662316,0.644151886320855,0.000757662463682585,"Verbal","Ekman","Sad"
"T_13815",75.8349,1.12582522386636,0.644151886320855,0.000730845989751483,"Verbal","Ekman","Sad"
"T_13915",77.8426,1.35670072795164,0.568293020950083,0.00106098325466408,"Verbal","Ekman","Sad"
"T_14015",79.8503,1.33893046467012,0.569749508080542,0.00103339998679408,"Verbal","Ekman","Sad"
"T_14115",81.858,1.41754710960749,0.532448776186233,0.00115817226226667,"Verbal","Ekman","Sad"
"T_14215",83.8657,1.4590995006371,0.521693175852882,0.00122698161802892,"Verbal","Ekman","Sad"
"T_14315",85.8734,1.92631452271093,0.313899561391658,0.00213661818679112,"Verbal","Ekman","Sad"
"T_14415",87.8811,2.30451530493086,0.188669142485196,0.00305514457989697,"Verbal","Ekman","Sad"
"T_14515",89.8888,2.38771624485784,0.178640797043848,0.00327899290715772,"Verbal","Ekman","Sad"
"T_14615",91.8965,2.38819416816435,0.178640797043848,0.00328030137324775,"Verbal","Ekman","Sad"
"T_14715",93.9042,2.22567507536372,0.206147041650221,0.00285026565547852,"Verbal","Ekman","Sad"
"T_14815",95.9119,2.39777160355688,0.178640797043848,0.00330657710929316,"Verbal","Ekman","Sad"
"T_14915",97.9196,2.15493185033206,0.219131859430109,0.00267243002462658,"Verbal","Ekman","Sad"
"T_15015",99.9273,1.9126222047306,0.315961247523923,0.0021064155622289,"Verbal","Ekman","Sad"
"T_15115",101.935,1.90701321437623,0.315961247523923,0.0020941048873736,"Verbal","Ekman","Sad"
"T_15215",103.9427,1.53854489792458,0.521693175852882,0.00136404589847261,"Verbal","Ekman","Sad"
"T_15315",105.9504,1.36561613186242,0.568293020950083,0.00107495829307924,"Verbal","Ekman","Sad"
"T_15415",107.9581,1.35502700214499,0.568293020950083,0.00105836982437235,"Verbal","Ekman","Sad"
"T_15515",109.9658,0.98232210245613,0.661857502611873,0.000556503007305809,"Verbal","Ekman","Sad"
"T_15615",111.9735,0.840828133367296,0.717670394453,0.000407792062410151,"Verbal","Ekman","Sad"
