"","Time","Signal","Lower","Upper","FStat","pval","R2","Emotion","Condition","Stimulus"
"184",366.9514,-1.08715425423434,-1.24998696611367,-0.924321542355016,-2.40428119161325,0.039178955477514,0.00338881105613675,"Happy","Ekman","Visual"
"185",368.9591,-1.09218812163331,-1.25464068321703,-0.929735560049591,-2.78021336779928,0.0174529960808241,0.00452623555402443,"Happy","Ekman","Visual"
"186",370.9668,-1.09356093583248,-1.25354729452983,-0.933574577135136,-3.01160650912545,0.0110241942931873,0.00530684814922566,"Happy","Ekman","Visual"
"187",372.9745,-1.09160680820362,-1.24752419377184,-0.935689422635398,-2.92719017542453,0.0128792764007836,0.00501498336903117,"Happy","Ekman","Visual"
"188",374.9822,-1.08666477218271,-1.23750332378687,-0.93582622057854,-2.77718193450949,0.0174529960808241,0.00451641503806777,"Happy","Ekman","Visual"
"189",376.9899,-1.07907386120573,-1.22449446946888,-0.933653252942567,-2.7365156382188,0.0190754554052646,0.00438569147609658,"Happy","Ekman","Visual"
"190",378.9976,-1.06917310870865,-1.2095484263284,-0.928797791088911,-1.97958274309019,0.0879351434972726,0.00229984430989771,"Happy","Ekman","Visual"
"191",381.0053,-1.05730154812748,-1.19369575976056,-0.920907336494391,-1.69170214194969,0.143228803444816,0.00168061556300825,"Happy","Ekman","Visual"
"192",383.013,-1.04379821289817,-1.17785434890945,-0.909742076886891,-2.04942256698387,0.0758557121307391,0.00246457723895299,"Happy","Ekman","Visual"
"193",385.0207,-1.02900213645672,-1.16272075443649,-0.895283518476949,-2.06936820041504,0.0731909662236215,0.00251266165658692,"Happy","Ekman","Visual"
"194",387.0284,-1.0132523522391,-1.14868699663007,-0.877817707848126,-2.19603297701093,0.0566366522483227,0.00282877581919994,"Happy","Ekman","Visual"
"195",389.0361,-0.996887893681296,-1.1358271217307,-0.857948665631894,-2.77625198240844,0.0174529960808241,0.00451340450926541,"Happy","Ekman","Visual"
"196",391.0438,-0.980247794219288,-1.12396157042485,-0.83653401801373,-2.98199975934746,0.0116432304267733,0.00520355931578098,"Happy","Ekman","Visual"
"197",393.0515,-0.963671087289057,-1.11276304483635,-0.814579129741764,-3.14203382585463,0.00856201480769589,0.00577375054310192,"Happy","Ekman","Visual"
"198",395.0592,-0.947496806326583,-1.10185727021643,-0.793136342436738,-3.12225243558013,0.00885988330121264,0.00570169267468634,"Happy","Ekman","Visual"
